299082,1330,20778810
255512,70,741325
269756,68,613669
271983,73,1046587
277442,72,982643
287124,66,516799
368374,44,57196
345441,61,330771
491834,50,109468
254217,71,882465
380894,56,187155
349354,66,510412
142394,99,13037079
356103,51,118861
340648,51,112843
350180,62,339776
314435,41,42686
268461,70,763476
384417,51,115218
309985,48,83017
368731,32,16633
292656,47,82407
376809,35,23757
306558,45,64567
-1,1,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
266168,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
230895,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
104121,7
-1,-1
-1,-1
-1,-1
-1,-1
166666,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
115237,538
-1,-1
-1,-1
-1,-1
