219067,1329,20778810
181391,70,741325
192756,68,613669
193197,73,1046587
198362,72,982643
212441,66,516799
271263,44,57196
254337,61,330771
382692,50,109468
185697,71,882465
293783,56,187155
272121,66,510412
115448,99,13037079
265091,51,118861
250059,51,112843
253858,62,339776
235061,41,42686
196324,70,763476
279156,51,115218
232215,48,83017
271542,32,16633
204755,47,82407
281163,35,23757
229349,45,64567
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
208559,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
142871,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
45729,7
-1,-1
-1,-1
-1,-1
105467,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
92648,538
-1,-1
-1,-1
