288106,1330,20778810
244843,70,741325
258930,68,613669
260688,73,1046587
266079,72,982643
276510,66,516799
354752,44,57196
333535,61,330771
478044,50,109468
244334,71,882465
370692,56,187155
339341,66,510412
140346,99,13037079
344771,51,118861
328450,51,112843
337738,62,339776
303835,41,42686
259469,70,763476
371883,51,115218
298957,48,83017
357279,32,16633
282699,47,82407
365234,35,23757
296384,45,64567
-1,1,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
258078,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
220975,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
96909,7
-1,-1
-1,-1
-1,-1
-1,-1
158716,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
114390,538
-1,-1
-1,-1
-1,-1
