235693,1329,20778810
195720,70,741325
207578,68,613669
208650,73,1046587
213858,72,982643
227778,66,516799
291932,44,57196
273922,61,330771
406600,50,109468
200906,71,882465
312676,56,187155
289391,66,510412
123037,99,13037079
284787,51,118861
269604,51,112843
275360,62,339776
252119,41,42686
212679,70,763476
300761,51,115218
249136,48,83017
291183,32,16633
224587,47,82407
300684,35,23757
245577,45,64567
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
221605,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
163222,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
59649,7
-1,-1
-1,-1
-1,-1
117144,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
98657,538
-1,-1
-1,-1
