222264,1167,16862712
222932,60,277076
251611,48,84651
258104,56,192410
235897,60,283127
213797,60,274258
233818,44,57148
246874,59,248195
386197,45,66890
185386,69,691546
323901,46,69322
305167,57,218576
100663,99,13036619
234906,51,112021
215231,51,112399
335410,47,80685
204960,41,41603
170117,70,762946
254509,50,101511
283035,25,8000
236333,31,15582
175640,45,66021
412059,9,1000
200500,44,61126
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
106021,11
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
111455,17
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
80012,538
-1,-1
-1,-1
