221260,1329,20778810
183340,70,741325
194734,68,613669
195304,73,1046587
200411,72,982643
214461,66,516799
273877,44,57196
256866,61,330771
385755,50,109468
187707,71,882465
296387,56,187155
274365,66,510412
116422,99,13037079
267664,51,118861
252676,51,112843
256750,62,339776
237280,41,42686
198818,70,763476
281990,51,115218
234467,48,83017
273961,32,16633
207340,47,82407
283643,35,23757
231574,45,64567
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
210283,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
145471,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
47529,7
-1,-1
-1,-1
-1,-1
107042,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
93398,538
-1,-1
-1,-1
