260779,1329,20778810
219522,70,741325
233101,68,613669
234354,73,1046587
239595,72,982643
252053,66,516799
324918,44,57196
303941,61,330771
445294,50,109468
220538,71,882465
341806,56,187155
314529,66,510412
132532,99,13037079
315416,51,118861
299099,51,112843
306014,62,339776
278307,41,42686
235701,70,763476
337151,51,115218
273561,48,83017
325692,32,16633
255382,47,82407
333921,35,23757
269328,45,64567
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
239924,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
194033,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
80416,7
-1,-1
-1,-1
-1,-1
137482,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
107186,538
-1,-1
-1,-1
-1,-1
