270683,1329,20778810
229484,70,741325
243256,68,613669
244628,73,1046587
249982,72,982643
261468,66,516799
335752,44,57196
314706,61,330771
456633,50,109468
228185,71,882465
352087,56,187155
323403,66,510412
134815,99,13037079
325791,51,118861
309568,51,112843
316781,62,339776
287942,41,42686
243986,70,763476
349340,51,115218
283117,48,83017
337029,32,16633
265059,47,82407
345132,35,23757
278308,45,64567
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
247061,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
203457,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
87191,7
-1,-1
-1,-1
-1,-1
144390,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
109212,538
-1,-1
-1,-1
-1,-1
