284834,1330,20778810
241533,70,741325
255484,68,613669
257298,73,1046587
262651,72,982643
273225,66,516799
350881,44,57196
329918,61,330771
474059,50,109468
241166,71,882465
367987,56,187155
336293,66,510412
139919,99,13037079
341631,51,118861
324671,51,112843
334010,62,339776
300636,41,42686
256954,70,763476
368117,51,115218
295650,48,83017
354042,32,16633
279786,47,82407
361821,35,23757
293308,45,64567
-1,1,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
255500,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
218018,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
94430,7
-1,-1
-1,-1
-1,-1
-1,-1
156291,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
114583,538
-1,-1
-1,-1
-1,-1
