243844,1329,20778810
202926,70,741325
215091,68,613669
216035,73,1046587
221436,72,982643
235124,66,516799
302495,44,57196
283680,61,330771
418566,50,109468
207835,71,882465
321490,56,187155
297799,66,510412
126485,99,13037079
294855,51,118861
279671,51,112843
286185,62,339776
260830,41,42686
220884,70,763476
312158,51,115218
257362,48,83017
302240,32,16633
234170,47,82407
311650,35,23757
253591,45,64567
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
228014,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
172795,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
67102,7
-1,-1
-1,-1
-1,-1
123615,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
101381,538
-1,-1
-1,-1
-1,-1
