287117,1330,20778810
243861,70,741325
257899,68,613669
259656,73,1046587
265045,72,982643
275503,66,516799
353596,44,57196
332494,61,330771
476947,50,109468
243463,71,882465
370003,56,187155
338536,66,510412
140382,99,13037079
343897,51,118861
327338,51,112843
336733,62,339776
302943,41,42686
258946,70,763476
370893,51,115218
297921,48,83017
356363,32,16633
281938,47,82407
364226,35,23757
295636,45,64567
-1,1,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
257335,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
220234,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
96203,7
-1,-1
-1,-1
-1,-1
-1,-1
158120,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
114594,538
-1,-1
-1,-1
-1,-1
